object,drug,irr_oac,lower_oac,upper_oac,irr_nc,lower_nc,upper_nc,ratio_rr,ratio_lower,ratio_upper,ratio_z,ratio_p,ratio_sig_any,ddi_pattern
Apixaban,Atorvastatin Calcium,0.964787316505754,0.763262607543577,1.21952072182081,1.05335061441251,0.927349564758451,1.19647170716279,0.915922299094922,0.701505929027205,1.19587536365183,-0.645418558361421,0.518655980037602,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Atropine Sulf,0.835334755673739,0.425614768190179,1.63947354788383,1.10134663792047,0.734325457487716,1.65180766169886,0.758466705133808,0.345346750860363,1.66578009309009,-0.68872520773083,0.490996209903043,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Azathioprine,1.38310304638087,0.562072416430758,3.40342984460206,0.76865761407921,0.400371929703425,1.47571416437612,1.79937467742087,0.591893495813333,5.47015510838548,1.03553756128264,0.300417934350163,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Azelastine Hydrochloride,0.976744749809933,0.512011230684791,1.86329957060766,1.35622193970113,0.924738340600433,1.98903610780582,0.720195361258629,0.339899836512924,1.52598295927313,-0.85678601068644,0.391563158379288,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Azithromycin,2.29458045551041,1.51515115771651,3.47496646786412,1.48897385725511,1.16802123057711,1.89811887793661,1.54104818182666,0.952787194146109,2.49250778484652,1.76285435639792,0.0779250569347786,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Baclofen,0.683661928965005,0.370048777188887,1.26305952600832,1.14472207616284,0.769097747037688,1.70379985730261,0.59722961861334,0.287406826478645,1.24103947605969,-1.38130303462737,0.167185805546719,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Beclomethasone Dipropionate,1.51788462065725,0.671554966843918,3.43080437995372,1.43340887507734,0.824292802934352,2.49263489361575,1.05893346068151,0.395266303496935,2.83692301678739,0.113890190904297,0.909324841494915,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Benazepril Hydrochloride,0.878492068271525,0.470679634379624,1.63964671008802,0.745870543860518,0.487595308742884,1.14095205229331,1.17780769800155,0.553556906690747,2.50603137040564,0.424826638583706,0.670963057048993,FALSE,No clear OAC-specific effect
Apixaban,Benzonatate,1.32167702088816,0.823614435825166,2.12093192100704,1.16575039008627,0.834226829127546,1.62902213706976,1.13375644745901,0.635197631727366,2.0236279512871,0.424698409395519,0.67105654347426,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Bethanechol Chloride,0.936083866022724,0.380084973148326,2.30541343681613,1.03765442917321,0.505324733164667,2.13076195111138,0.902115231916449,0.284706263897526,2.85842636728423,-0.175070029180699,0.861024607791523,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Bimatoprost,0.854837055194322,0.393057081550488,1.85913554349595,1.19752671235995,0.750687823425641,1.91034166542289,0.713835479719453,0.288338803318353,1.76723037704953,-0.728857713796528,0.466088703593847,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Bisoprolol Fumarate,1.30050546460592,0.60998618853588,2.7727094404046,0.814341531381603,0.459985678575793,1.44167994922404,1.59700250385056,0.618632617121432,4.12266816640276,0.967480704849168,0.33330378243533,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Brimonidine Tartrate,0.88773870899156,0.498130893467127,1.58207416118432,0.992891138830816,0.692115274562798,1.42437661730771,0.894094704115218,0.452399646279405,1.76703352113843,-0.32207087222926,0.747399004131273,FALSE,"Protective DDI: protective in both, more protective with OAC"
Apixaban,Brinzolamide,1.11164536541361,0.499107624130914,2.4759297568282,1.6873460924765,0.907748309232734,3.1364826646741,0.658812895807322,0.239303887022316,1.81373749119902,-0.807676977761174,0.419276560126956,FALSE,No clear OAC-specific effect
Apixaban,Budesonide,0.895483714519665,0.597219073962729,1.34270842632193,0.91584106382164,0.693810970272058,1.20892417404853,0.97777196272787,0.598352545575751,1.59778381184421,-0.0897144799119553,0.928514109038779,FALSE,"Protective DDI: protective in both, more protective with OAC"
Apixaban,Bumetanide,1.14316351816202,0.763496645193006,1.71162877726361,1.24149635637555,0.846911691491257,1.81992198050754,0.920794903900805,0.528035463657129,1.60569377135669,-0.290851990925365,0.771164520310659,FALSE,No clear OAC-specific effect
Apixaban,Buprenorphine,1.0487606637328,0.441573678838699,2.4908616217477,0.912255525801589,0.459918405928593,1.80947344926383,1.14963476139129,0.381413140470285,3.46516662475131,0.247717525126734,0.804352971323874,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Bupropion Hydrochloride,0.970234080180405,0.523976691882226,1.79655733723954,0.915541712466496,0.690971866388202,1.21309805513146,1.05973771262324,0.538321853130416,2.08619437057083,0.167899958481107,0.866661982792183,FALSE,No clear OAC-specific effect
Apixaban,Buspirone Hydrochloride,0.999184475321559,0.519082632939228,1.92333465304069,0.747205443844973,0.495833952891779,1.12601400540519,1.3372285809107,0.61749324722542,2.89587017451487,0.737135442807594,0.461039987404003,FALSE,No clear OAC-specific effect
Apixaban,Butalbital,0.907885287380095,0.381778932694828,2.15898684933487,1.37836331323066,0.917758947166893,2.07013555043523,0.658669074158802,0.252956830455048,1.71509481864065,-0.855135479413059,0.392476150013342,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Caffeine,0.907885287380095,0.381778932694828,2.15898684933487,1.33673086291788,0.891500628539108,2.00431647794267,0.679183306502193,0.261016856399968,1.76728035956573,-0.79289874016223,0.427836821407408,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Calcitonin,0.775544403733652,0.322261759966848,1.86639929672221,1.19154347769001,0.611684927370261,2.32109014902404,0.650873776957904,0.216083122274866,1.96052643571378,-0.763342444926566,0.445259194955954,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Calcitriol,1.53574486696671,0.751688383931892,3.13761971959418,1.16517022919733,0.70590069308452,1.92324738636458,1.31804334549868,0.550713305516724,3.15452385698823,0.620210133287821,0.53511945093462,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Calcium Acetate,1.1643462552572,0.571033926021693,2.37411848990557,1.01748661413672,0.642893537080794,1.61034284875272,1.14433569845544,0.490291222861874,2.67087014757436,0.311776594349817,0.755210313043215,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Canagliflozin,0.922825745371354,0.402210434489585,2.11731790946922,1.29910239538422,0.72424408538062,2.33024620809444,0.710356434296638,0.25732663701643,1.9609561979175,-0.660117862858446,0.50917819643444,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Candesartan Cilexetil,0.827729860693914,0.352938953673049,1.94123293888114,0.924496395457261,0.415948186716192,2.05480781623563,0.895330544025014,0.27840741542876,2.87929393629693,-0.185515576734705,0.852824663850853,FALSE,"Protective DDI: protective in both, more protective with OAC"
Apixaban,Capecitabine,1.03711033794694,0.430336853970391,2.49943234736394,1.16963955157803,0.556562576201915,2.45804647871137,0.886692260489755,0.280417802133803,2.80375624810468,-0.204743537694168,0.83777250273238,FALSE,No clear OAC-specific effect
Apixaban,Captopril,1.12778973739167,0.452941312584349,2.80811146262817,0.792485604067524,0.328001029785077,1.91473006370068,1.42310438398269,0.400045385709621,5.06249080743252,0.544962912679163,0.58577902533816,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Carbamazepine,0.89571613596067,0.357090423761298,2.24679056853294,1.27219461071219,0.651700021602474,2.48347257001074,0.704071632137504,0.225811817949706,2.19526536601011,-0.604756054321221,0.545341097035229,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Carbidopa,0.804759084181269,0.394907661564126,1.63997117960982,0.906047143216593,0.541672837380321,1.51552998245426,0.888208842339332,0.369037486133512,2.13776371575531,-0.264548027515856,0.791357661910688,FALSE,"Protective DDI: protective in both, more protective with OAC"
Apixaban,Carvedilol,0.933592398869019,0.693820886452764,1.25622445827789,1.09146033717767,0.922427396008448,1.29146822046587,0.85536081071267,0.60808959196026,1.20318144920798,-0.897460388220173,0.369473301421622,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Cefadroxil,1.55175424187673,0.665907110614048,3.61603170893011,0.89721937443184,0.371857574962228,2.1648143269305,1.72951486124491,0.509958841631273,5.86561387130496,0.879225385448739,0.379279082914656,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Cefdinir,1.7130216818951,1.00408498641664,2.92250488986504,1.47731787254785,0.939223805217372,2.32369333531127,1.1595484720839,0.575610844229417,2.33587096662867,0.41427631567594,0.678671757130142,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Cefpodoxime Proxetil,1.05285419531904,0.456437942739716,2.42859292097246,0.892853869699529,0.369966079420524,2.15475979280602,1.17920102163343,0.350092486552429,3.9718505904384,0.266042537837087,0.790206448672266,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Cefuroxime Axetil,0.798985175944988,0.399693822513555,1.59716581898934,1.24771918846518,0.791953686590575,1.96577552402889,0.640356566871287,0.279650161126263,1.46631967270721,-1.05449131642939,0.291658034177282,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Celecoxib,1.12082678669733,0.617424426659535,2.03466631952837,1.3915426101336,1.01275989372806,1.91199399562457,0.805456317711842,0.409841620075593,1.5829526528376,-0.627612199661875,0.530258014863133,FALSE,No clear OAC-specific effect
Apixaban,Cephalexin,0.910074050935405,0.603751582155203,1.37181384308666,1.46573234719568,1.16696493908076,1.84099045452733,0.620900570746501,0.388288007128702,0.992864862358592,-1.98989836931332,0.0466021320459288,TRUE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Cevimeline Hydrochloride,0.679512595535536,0.273494444022672,1.68828792534142,0.825908200196706,0.327483133522803,2.08292973080602,0.822745912165174,0.224744301645012,3.01191545694314,-0.294687593705917,0.76823254133753,FALSE,"Protective DDI: protective in both, more protective with OAC"
Apixaban,Chlorpromazine Hydrochloride,1.07669141258431,0.436093899307474,2.65829079419304,1.74118420722378,0.811116813446028,3.73771372165897,0.618367320423286,0.18936953429966,2.01921678891809,-0.796123385314682,0.425960323007059,FALSE,No clear OAC-specific effect
Apixaban,Chlorthalidone,1.13099368931244,0.550651099957383,2.32297134313099,1.06402358487909,0.709740027437833,1.59515617748938,1.06294043232224,0.465430938026824,2.42751882256757,0.144868156249286,0.884814968796516,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Chlorzoxazone,0.819258809850222,0.341918669592314,1.96299604908234,1.93809991616883,0.925295305594927,4.05949458766414,0.422712370510651,0.134564906012026,1.32787777644467,-1.47441662047123,0.140369452157537,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Cholestyramine,1.21833911588719,0.596831222042029,2.48705186069549,1.13228506966769,0.678771867412182,1.88880762527807,1.07600033642125,0.447149254648142,2.5892399728804,0.163499934340769,0.870124824843636,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Cilostazol,1.35926404246118,0.66169515937438,2.79222042197617,0.917538437422919,0.533983515118383,1.57659695536078,1.48142463249707,0.601872788216963,3.64631693728936,0.855197971284519,0.392441559132948,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Cinacalcet Hydrochloride,1.1034347365715,0.454787031831342,2.67722721329521,1.6317386438002,0.869678558822092,3.06155760040487,0.676232520915041,0.228038959577457,2.00531708788027,-0.705403316232491,0.480559280845747,FALSE,No clear OAC-specific effect
Apixaban,Ciprofloxacin,1.36157959634354,0.960788578485254,1.92955977901176,1.46173016506342,1.23291360658759,1.73301281131132,0.931484913485702,0.631937235111193,1.37302266086409,-0.358544263067876,0.719936049441166,FALSE,No clear OAC-specific effect
Apixaban,Citalopram Hydrobromide,1.18861813896711,0.66628542936811,2.12043220218925,1.0518239308712,0.820453830133176,1.34844099804344,1.13005428387868,0.60192613304737,2.12156046132666,0.380450799827928,0.703610811613377,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Citric Acid,1.01311635004499,0.385508910339913,2.6624669656104,0.712712607358476,0.293183385234494,1.7325649619655,1.42149351587858,0.382594149206186,5.28142894991288,0.525221975305479,0.599428890127172,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Clarithromycin,0.747107225521574,0.308187410363135,1.81113565206592,0.654561425371163,0.423488552999634,1.01171721537489,1.14138596709687,0.425483778493941,3.06183688247052,0.2626715250896,0.792803765972315,FALSE,No clear OAC-specific effect
Apixaban,Clavulanate Potassium,1.60419579414047,1.12299722363896,2.29158549261503,1.76906702752418,1.43757487636741,2.17699835975249,0.906803286241539,0.600241872285823,1.36993475114794,-0.464734869044474,0.64212133457417,FALSE,No clear OAC-specific effect
Apixaban,Clindamycin Hydrochloride,1.53926087307462,0.874182625934496,2.7103307307734,0.786420237007578,0.486774601984341,1.27051983947788,1.95730069069903,0.932220482065999,4.10957071584665,1.774541296878,0.0759736574912727,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Clonazepam,0.880142799109881,0.509920025317278,1.51916243403655,0.92353866461479,0.688796353724564,1.23828133007153,0.953011317048638,0.512858978060149,1.77091678078464,-0.152240029511943,0.878997622926432,FALSE,"Protective DDI: protective in both, more protective with OAC"
Apixaban,Clonidine,1.32090773519479,0.766414587634967,2.27657102702283,0.877442840833318,0.690202544243098,1.11547826844648,1.50540602045405,0.830391167525427,2.72913221508936,1.34767930220119,0.177761551978112,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Clopidogrel Hydrogen Sulfate,1.00161407463553,0.758960978040923,1.32184760947472,1.6453124377457,1.43648888116006,1.88449284453534,0.608768311511627,0.447017043454625,0.829048606819698,-3.14978337450305,0.00163391565402104,TRUE,No clear OAC-specific effect
Apixaban,Clorazepate Dipotassium,1.15410438754843,0.470088950988196,2.83341468579207,0.962499998953959,0.438003061271854,2.11506797531578,1.19906949485996,0.36318844357506,3.95873734128485,0.297920301214189,0.765763993001953,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Codeine Phos,0.915896625791236,0.533627386950953,1.57200820206942,1.05124686595272,0.792511893885825,1.39445222425221,0.87124790137774,0.473570954118373,1.60287048657418,-0.443132073323405,0.657670207399504,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Colchicine,0.717898552814298,0.36074493437504,1.42865022630384,0.793567325781737,0.533377607895529,1.18068154948065,0.904647317865692,0.408678689411242,2.00251882695569,-0.247178318126716,0.80477022440245,FALSE,"Protective DDI: protective in both, more protective with OAC"
Apixaban,Colesevelam Hydrochloride,0.963935630533282,0.393873851385118,2.35905962415129,1.12474957169988,0.608392661121814,2.07935052455501,0.857022447295932,0.289403592020405,2.53793489583682,-0.278554736280052,0.780586553402263,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Colestipol Hydrochloride,0.83432725812884,0.340991147271763,2.04140775860673,1.26532249911883,0.618131050696479,2.59013201969444,0.659379137500413,0.209574873824871,2.07458479652531,-0.712129088747,0.476384842858506,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Conjugated Estrogens,1.20805930875151,0.490074157026828,2.97793154879881,0.955157327948181,0.580184298987194,1.57247537157714,1.26477520865238,0.451178284307558,3.5455082482011,0.446642210370546,0.655133413517395,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Cyanocobalamin,0.917063608727026,0.441312945207264,1.90568999070819,0.75633102570081,0.489452237551978,1.16872817519174,1.21251618347572,0.517677734666615,2.83998209066755,0.443763893524863,0.657213295569877,FALSE,No clear OAC-specific effect
Apixaban,Cyclobenzaprine Hydrochloride,1.94001148503572,1.19071588574475,3.1608250189057,1.34744750819625,1.07427706385095,1.69008056528347,1.43976776329692,0.840571289221606,2.46609804404407,1.32746872104627,0.184353680213119,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Cyclosporine,0.860273367802152,0.341482812233577,2.1672255259613,1.17154070243074,0.527491612870472,2.6019515456996,0.734309414958644,0.216612692777493,2.48928310701898,-0.495811680432637,0.620027283135669,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Dapagliflozin Propanediol,1.32962682186454,0.567376723373524,3.11593234722414,0.624633533956334,0.314017732816223,1.24250005961008,2.12865104030341,0.712377763424002,6.36060736877308,1.35274026602079,0.176138621846752,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Darbepoetin Alfa,1.12575392946495,0.500457226236779,2.53232812569317,1.08503418785127,0.455321095028545,2.58564604552806,1.03752853326615,0.316280287345666,3.40351738761678,0.0607838709055058,0.951531335720449,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Denosumab,0.917145581784201,0.381095435361573,2.20720570265612,1.25575376514348,0.539521878732491,2.92280550767786,0.730354634198057,0.215926706339029,2.47036552698142,-0.505404214468435,0.613274959371873,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Dexamethasone,1.20806390574564,0.743972614535879,1.96165607691871,1.36632098799651,1.0185018786194,1.83292056836488,0.884172838124272,0.501601993550917,1.55852970627673,-0.425656169092952,0.670358404866743,FALSE,No clear OAC-specific effect
Apixaban,Dexlansoprazole,1.51835202078975,0.626634631335379,3.67900646366042,1.11142769667451,0.692096920502114,1.7848244781078,1.36612757207041,0.500661941679458,3.72767408065914,0.609163635890906,0.54241598099591,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Diazepam,1.41884221861228,0.7277342804252,2.7662751301758,1.26782613011059,0.896186763758854,1.79358049146965,1.11911419469522,0.52736090716057,2.37487565680898,0.293156859047749,0.76940225760092,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Diclofenac,2.20275556469912,1.14239859261854,4.24731972637604,1.59735511385956,1.12553785609141,2.26695472388098,1.37900179214175,0.655260819992152,2.90212062847423,0.846500185578131,0.397273770374132,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Dicyclomine Hydrochloride,1.36668283175657,0.778731771441046,2.39854341522724,1.44513097278682,1.03015614304707,2.02726891705035,0.945715549311789,0.490522612683889,1.82331635093543,-0.166640169571623,0.867653184843332,FALSE,No clear OAC-specific effect
Apixaban,Digoxin,1.03792179774908,0.696187296079865,1.54740206307802,0.914952273907008,0.632334025661853,1.32388520869391,1.13439993248716,0.658402526338525,1.954523494895,0.454309051185222,0.649606402367614,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Diltiazem Hydrochloride,0.800725134637372,0.582855504445707,1.10003377569502,1.08356935997286,0.808474915355055,1.45226838281848,0.738969893590777,0.47974470806152,1.13826477803178,-1.37243530151664,0.169927966901019,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Diphenoxylate Hydrochloride,0.870132956843158,0.42798492401435,1.76906082457996,1.11943324822262,0.723731666180562,1.73148537750124,0.777297760473622,0.337962030219064,1.78775055897752,-0.592858997632605,0.553275520311827,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Divalproex Sodium,0.912554942633716,0.405741433780709,2.05243155860514,0.824643767334092,0.503569927315095,1.35043279218191,1.10660503211444,0.428479874244083,2.85795149483129,0.20925378063916,0.834250130706101,FALSE,No clear OAC-specific effect
Apixaban,Dofetilide,0.689595171094644,0.33972601485389,1.39977946699658,1.1385883036223,0.456060902347387,2.8425662416421,0.60565804944664,0.190465436248694,1.92592251950923,-0.849571053707876,0.395563610891335,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Donepezil Hydrochloride,1.45939046362707,0.819767342878664,2.59807925239696,1.31691638845343,0.979256615574069,1.77100542043368,1.10818763926309,0.57945604637036,2.11936669141349,0.310526655879579,0.756160492175319,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Dorzolamide Hydrochloride,1.5710977363353,0.833050683492285,2.96302271402043,0.792076322286714,0.492424261515928,1.27407390203692,1.983518118304,0.897747389296355,4.38246234135411,1.69330624680174,0.0903971896997689,FALSE,"Harmful DDI: harmful with OAC, protective with NC"
Apixaban,Doxazosin Mesylate,0.957920679085231,0.49543545974281,1.85213231990996,1.09215307517756,0.734149608918713,1.62473469321412,0.877093789192043,0.406217752163916,1.89379590365325,-0.333933788014099,0.738429522691359,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Doxepin Hydrochloride,1.10867490539481,0.480286124671299,2.55922455951316,1.03644923733163,0.528424582616023,2.03288616181944,1.06968567823845,0.365423898047016,3.13123322350753,0.122930603122288,0.902162051627488,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Doxycycline,1.01368543637647,0.672022577055744,1.5290530392947,1.43579128812564,1.11093601388381,1.85563938633199,0.706011691782716,0.434895243815165,1.14614384963415,-1.40822403173724,0.159064742356418,FALSE,No clear OAC-specific effect
Apixaban,Dronabinol,1.10504444297787,0.573250907709471,2.1301723286152,1.5277487898963,0.827692077337177,2.81990903252152,0.72331554132854,0.294665862987654,1.77552081202335,-0.706971675317165,0.479584080054869,FALSE,No clear OAC-specific effect
Apixaban,Dronedarone Hydrochloride,1.4666549441798,0.797292790468394,2.69797588916279,1.36273797124809,0.634420568768482,2.9271667245692,1.07625601922322,0.404833120710952,2.8612456828631,0.147312142639666,0.882885648600904,FALSE,"Harmful DDI: harmful in both, more harmful with OAC"
Apixaban,Dulaglutide,0.938646298292853,0.492448586698316,1.78913473832067,1.00009122936904,0.562194051847123,1.77906981366083,0.938560673994755,0.395265111441364,2.22862102743456,-0.143710177926056,0.885729333809599,FALSE,"Protective DDI: protective with OAC, harmful with NC"
Apixaban,Duloxetine Hydrochloride,1.04990937482241,0.617643724924475,1.78470152105047,1.57470708728075,1.17303508144454,2.11392007788769,0.666733123450549,0.363434244209776,1.22314576842555,-1.30937279485092,0.190408102206635,FALSE,No clear OAC-specific effect
