object,drug,Estimate,IRR,SE,z_value,p_value,Lower95,Upper95,method,reason,variance
Lisinopril,Aclidinium Bromide,0.704540852146449,2.02291765335879,0.51326568138674,1.37266308209604,0.169857111173579,0.739737501533892,5.53195670597371,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.263441659689395
Lisinopril,Acyclovir,0.0746336628640562,1.07748935421067,0.209457440575701,0.356318986133522,0.721601692311143,0.714692484319989,1.6244515423189,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0438724194125232
Lisinopril,Adalimumab,-0.35360464679128,0.702152510736076,0.483393907395022,-0.731504144718812,0.46447127382507,0.27224395935231,1.81094247051764,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.233669669706627
Lisinopril,Albuterol Sulfate,0.192098562551734,1.21178994818854,0.073438926620299,2.615759398894,0.00890292675827313,1.04933671690247,1.39939340240132,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.00539327594314166
Lisinopril,Alendronate Sodium,0.0296098833278393,1.03005261486268,0.179714997540484,0.164760224427953,0.869132712408385,0.724240679310962,1.46499419280741,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0322974803409763
Lisinopril,Alfuzosin Hydrochloride,0.488174455519971,1.62933907237485,0.419144568121171,1.16469231059877,0.244143562638451,0.71652015809135,3.70505390921448,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.175682168985483
Lisinopril,Alirocumab,-1.40256694531591,0.245964774764758,1.01761986681125,-1.3782818035097,0.168116299067969,0.0334701298468806,1.80754214883085,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + giprotect_30_OLDBIN,1.03555019332895
Lisinopril,Aliskiren,-0.624996565995098,0.535263266612516,0.540514321407861,-1.15629973386679,0.24755857717243,0.185554871775881,1.54405412179505,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.292155731647
Lisinopril,Allopurinol,0.31089949324324,1.36465205754093,0.13679749952007,2.27269865556005,0.0230443457369646,1.04370449036195,1.78429359588639,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0187135558749436
Lisinopril,Alprazolam,0.170866262456312,1.18633208127348,0.0971696681902083,1.75843208728308,0.0786740174750145,0.98060427794401,1.43522095376687,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.00944194441619517
Lisinopril,Alprostadil,-12.8145657299036,0.00000272085135109487,376.522351256686,-0.0340340106958684,0.972850029789296,0,Inf,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + giprotect_30_OLDBIN,141769.080995863
Lisinopril,Amantadine Hydrochloride,0.0883552982999125,1.09237617248423,0.565069342819878,0.156361868543409,0.875747791924753,0.360890527836925,3.30650324729638,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.319303362194889
Lisinopril,Ambrisentan,2.862361451835,17.5028102164603,2.23761043291776,1.27920455219839,0.200825033250877,0.21797933883217,1405.40092980692,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + giprotect_30_OLDBIN,5.00690044950239
Lisinopril,Amiloride Hydrochloride,0.0276973732022484,1.02808451141565,0.905263434849881,0.03059592615363,0.975591791088864,0.17436247462333,6.06184194676099,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + giprotect_30_OLDBIN,0.819501886476204
Lisinopril,Aminocaproic Acid,-0.811046630179427,0.444392707916775,0.889643325637345,-0.911653700766416,0.361951043831213,0.0777118480693127,2.54124543111449,poisson_fe,adjusted: nsaid_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.791465246851074
Lisinopril,Amiodarone Hydrochloride,0.0940994040251459,1.09866895260548,0.182689554515166,0.515078184272074,0.606498386653473,0.767994948888203,1.57172058119219,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0333754733289498
Lisinopril,Amitriptyline Hydrochloride,-0.501442953185002,0.605656095494757,0.202601115851967,-2.47502562400193,0.0133226616878852,0.407163220706619,0.900914639031861,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0410472121444621
Lisinopril,Amlodipine Besylate,-0.267992058329052,0.764913855772889,0.0617462559868481,-4.34021551664823,0.0000142343040856416,0.677724293796059,0.863320397555963,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.00381260012839338
Lisinopril,Amoxicillin,0.337259627268377,1.40110278100878,0.0819812113104062,4.11386489510881,0.0000389089213258636,1.19312564142669,1.64533301002832,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.00672091900792147
Lisinopril,Amphetamine Salt Combination,0.110473656229036,1.11680692775867,0.40183270851155,0.274924499397393,0.783374244348514,0.50807893863917,2.45485025856493,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.161469525629728
Lisinopril,Ampicillin,0.204103340852552,1.22642488670112,0.79026323464745,0.258272600703241,0.796196530559221,0.260588537822309,5.77200369321497,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.62451598003545
Lisinopril,Amylase,0.138292778161177,1.14831170165135,0.311467710246226,0.444003579221267,0.657039996171269,0.623638794038788,2.11439662951342,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0970121345260267
Lisinopril,Anagrelide Hydrochloride,-0.720050701526901,0.486727577502995,1.09231634292796,-0.659196125910561,0.509769834356191,0.0572120502735674,4.14080134463187,poisson_fe,adjusted: nsaid_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,1.19315499302751
Lisinopril,Anastrozole,0.37944455521199,1.4614725966099,0.475527070266942,0.797945225282307,0.424902277106647,0.575458305562255,3.71165405033958,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.226125994556661
Lisinopril,Antipyrine,0.558720736708491,1.74843436112089,1.06334667138529,0.525436108226688,0.59928005780849,0.21752559891749,14.0536227936455,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,1.13070614354618
Lisinopril,Apixaban,,,,,,,,none,no_within_id_exposure_variation,
Lisinopril,Apremilast,-0.772761588506487,0.46173618067404,1.90656891874749,-0.405315318480146,0.685245747908773,0.0110024569806112,19.3775173053761,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,3.63500504193398
Lisinopril,Aprepitant,-0.745527497239627,0.474483944943728,1.16808915441591,-0.638245372299874,0.523313966041478,0.0480755166942469,4.68294528046755,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + giprotect_30_OLDBIN,1.36443227266407
Lisinopril,Arformoterol Tartrate,1.16474161442714,3.20509462599154,0.908071028393197,1.28265474616904,0.199613060948043,0.540598942542164,19.0023153083742,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.824592992607078
Lisinopril,Aripiprazole,-0.00444948378753622,0.995560400500025,0.350769469198117,-0.0126849232280906,0.989879167021344,0.500595122462012,1.97992442708825,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.123039220521529
Lisinopril,Armodafinil,-1.40604958988675,0.24510965677761,0.773089184427514,-1.81874176771462,0.0689508362531757,0.0538633825268142,1.11539121806414,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.597666887078799
Lisinopril,Aspirin,0.429031641560804,1.53576962777662,0.133425838010203,3.21550644132358,0.00130214572491235,1.18236538911523,1.99480496580339,poisson_fe,adjusted: nsaid_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0178024542487249
Lisinopril,Atenolol,0.126145070979168,1.13444673164423,0.140498974369754,0.897836240762796,0.369272860551618,0.861368462635797,1.49409856845713,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0197399617989528
Lisinopril,Atomoxetine Hydrochloride,0.796798740739849,2.21842778656667,1.20104061348344,0.663423644291972,0.507059266927844,0.210716666288356,23.3556364140479,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,1.44249855523667
Lisinopril,Atorvastatin Calcium,0.0528696537712056,1.05429221314865,0.0655567492921242,0.806471558490733,0.419971000926549,0.927167003500389,1.19884774426769,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.00429768737775042
Lisinopril,Atovaquone,0.259551529358529,1.29634858200149,0.921682788644753,0.281606136684156,0.778245534182576,0.212897013182453,7.89358019136266,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.849499162883969
Lisinopril,Atropine Sulf,0.116456039887879,1.12350811983869,0.227144064612879,0.512696821228214,0.608163413624271,0.719825594084067,1.75357823578032,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0515944260888596
Lisinopril,Axitinib,-1.68585405909087,0.185286119066912,1.14255608453263,-1.47551098971258,0.140075215902311,0.0197369259357704,1.73942720515852,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + giprotect_30_OLDBIN,1.30543440630253
Lisinopril,Azathioprine,-0.472347190298166,0.623536989339238,0.445883529555429,-1.05935106140638,0.289439928516976,0.260206714463568,1.49419040886694,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.198812121928807
Lisinopril,Azelastine Hydrochloride,0.359614286966679,1.43277666733186,0.21225755520986,1.69423550841866,0.0902205399191023,0.945151051651332,2.17197978552098,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0450532697436667
Lisinopril,Azilsartan Medoxomil,1.0902143736018,2.97491174675654,1.37569962671152,0.79247995160677,0.428080877136405,0.200657281222279,44.1055507534079,poisson_fe,adjusted: nsaid_30_OLDBIN + ssri_snri_30_OLDBIN,1.89254946293422
Lisinopril,Azithromycin,0.424115379634191,1.52823791114329,0.12785061696215,3.3172728431944,0.000909007994180822,1.18949419481108,1.96344893757682,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0163457802576025
Lisinopril,Baclofen,0.161809692138914,1.1756364871653,0.22201058348721,0.728837740963983,0.4661009223495,0.760840868424397,1.81657059618335,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0492886991803315
Lisinopril,Balsalazide Disodium,-12.7373150214091,0.00000293937077564498,497.751106555162,-0.0255897271822489,0.97958457990944,0,Inf,poisson_fe,adjusted: giprotect_30_OLDBIN,247756.164076888
Lisinopril,Barium Sulfate,-8.01694919678343,0.000329824719784429,208.484000237796,-0.038453546495843,0.969326068592884,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113010683110754,962602320297971000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,poisson_fe,adjusted: nsaid_30_OLDBIN + ssri_snri_30_OLDBIN,43465.5783551533
Lisinopril,Beclomethasone Dipropionate,0.528519064241765,1.69641816111686,0.342009675827097,1.5453336604107,0.122265577605063,0.86777752881695,3.31632760909411,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.116970618359356
Lisinopril,Belladonna Alkaloids and Analgesics,1.40130473620192,4.06049438620665,1.58752650689719,0.882696906233559,0.377400054149359,0.18082108498769,91.1819252801089,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,2.52024041010118
Lisinopril,Benazepril Hydrochloride,-0.361146133216544,0.696877154125565,0.240689801696367,-1.50046296382817,0.13349452024888,0.434787381936497,1.11695460383226,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0579315806406363
Lisinopril,Benzocaine,0.558720736708491,1.74843436112089,1.06334667138529,0.525436108226688,0.59928005780849,0.21752559891749,14.0536227936455,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,1.13070614354618
Lisinopril,Benzonatate,0.173604472797247,1.18958495954622,0.181637944267828,0.955772063469649,0.339187405353006,0.83326305198573,1.69827807990077,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0329923427978427
Lisinopril,Benztropine Mesylate,-1.87665485228702,0.153101396895592,1.00581455062293,-1.86580602868069,0.0620685085703596,0.0213212431665666,1.09937481357266,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,1.01166291024481
Lisinopril,Besifloxacin Hydrochloride,-0.512965047143003,0.59871771813479,0.566039894503971,-0.906234793914166,0.364811590414554,0.197423671971447,1.81570377264776,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.320401162170067
Lisinopril,Betaxolol Hydrochloride,-12.5126727315921,0.00000367972428335351,378.541752582354,-0.0330549342212121,0.973630780374884,0,Inf,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,143293.85844812
Lisinopril,Bethanechol Chloride,0.0801884809212608,1.08349126586259,0.540702517804466,0.148304249158794,0.882102662100072,0.375465588429691,3.12666023032988,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.292359212760089
Lisinopril,Bi Subcitrate K,-11.2414473231379,0.0000131190219576491,180.679167901135,-0.0622177279966725,0.950389444940285,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000209261269108584,82245863201746600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,32644.9617134464
Lisinopril,Bicalutamide,-0.482566174037834,0.617197521610786,0.513700324278577,-0.939392387410954,0.347529320055631,0.225503678028703,1.68925307122489,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.263888023163915
Lisinopril,Bimatoprost,0.233224753366636,1.26266523570113,0.27103321342376,0.86050248388558,0.389512114899262,0.742301083695474,2.14781243415541,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0734590027788095
Lisinopril,Bisacodyl,1.02032930842166,2.77410815073971,0.554343225020132,1.84060932355511,0.0656788304526962,0.935959181824048,8.22223466733107,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.307296411125721
Lisinopril,Bismuth Subsalicylate,-10.062892788079,0.0000426325382277414,336.779673979576,-0.0298797509635017,0.976162955028729,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000905931369619005,2006259388615940000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN,113420.54880579
Lisinopril,Bisoprolol Fumarate,-0.311035400540367,0.732687937861305,0.358633625353837,-0.86727896814888,0.385789177459906,0.362780501659216,1.47976975562963,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.128618077234436
Lisinopril,Bosentan,14.3496513289677,1705981.78331661,749.119015031834,0.0191553692284235,0.98471716125922,0,Inf,poisson_fe,unadjusted,561179.298682265
Lisinopril,Brimonidine Tartrate,-0.008253370840045,0.991780594717386,0.198031575502638,-0.0416770447798364,0.96675615366964,0.672740736666225,1.46212157886017,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.039216504896057
Lisinopril,Brinzolamide,0.872188388439541,2.39214006132438,0.408400526876525,2.13562013523855,0.0327103888566913,1.07435808797355,5.32628193248535,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.166790990353023
Lisinopril,Bromfenac,-0.236411744892127,0.789455552712504,0.471967432206369,-0.500906903230465,0.616436643935439,0.31302634833008,1.99101472778071,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.222753257063474
Lisinopril,Brompheniramine Mal,0.197706559261123,1.21860475307189,0.743627363991779,0.265867783831727,0.790341037158609,0.283709890806806,5.23421139808132,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.552981656477362
Lisinopril,Budesonide,-0.0955844563734481,0.908841600946597,0.147706491789669,-0.647124274737756,0.517551515772544,0.680389956131281,1.21399948392506,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0218172077168117
Lisinopril,Bumetanide,0.255187543703832,1.29070366152081,0.211949506108657,1.20400159636611,0.228588961535551,0.851944846614127,1.95542698389932,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0449225931397036
Lisinopril,Buprenorphine,-0.179501732319655,0.835686503265749,0.488520271866338,-0.367439679900874,0.713291078091458,0.320779449508384,2.17710932795364,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.23865205602436
Lisinopril,Bupropion Hydrochloride,-0.0961695812818126,0.90830997063836,0.149893113022347,-0.641587724363795,0.521140905529744,0.677083901248448,1.21850039742464,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.02246794533153
Lisinopril,Buspirone Hydrochloride,-0.353280035939633,0.702380474058255,0.230375470395621,-1.5334967535083,0.125153505947191,0.447170217125748,1.103245053996,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0530728573600037
Lisinopril,Butalbital,0.387668714343684,1.47354154024221,0.228078455142469,1.69971650369837,0.0891842634995079,0.942362689566937,2.30412843680943,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0520197817001755
Lisinopril,COVID-19 Vaccine,-6.99877245356806,0.000913002030332795,367.276158056616,-0.0190558856055371,0.98479652322007,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253693991133,Inf,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,134891.776276829
Lisinopril,Caffeine,0.350030541958245,1.41911089035694,0.226968007395335,1.54220211903504,0.123024485317101,0.909530494670462,2.21419263117652,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0515144763810086
Lisinopril,Calcitonin,0.326311412677733,1.38584687196686,0.464214906489745,0.702931784645184,0.482098261960706,0.557914360580188,3.44241282935087,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.215495479407282
Lisinopril,Calcitriol,0.206998230112921,1.22998039485242,0.297533600303604,0.69571379468302,0.486608084803052,0.686487249954338,2.20375800398615,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0885262433096249
