object,drug,Estimate,IRR,SE,z_value,p_value,Lower95,Upper95,method,reason,variance
Apixaban,Azithromycin,1.0120715334574,2.75129451448149,0.233749753515785,4.32972235578873,0.0000149297454413025,1.74006421299647,4.3501966472724,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0546389472686902
Apixaban,Baclofen,-0.625810880776696,0.534827571243133,0.401748474766162,-1.55771812485648,0.119300082023278,0.243354052148106,1.17540895019797,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.161401836976937
Apixaban,Beclomethasone Dipropionate,1.35679003447346,3.88370670710268,0.750202700458475,1.80856458347095,0.0705186748524738,0.892608451499771,16.897865756762,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.562804091775189
Apixaban,Benazepril Hydrochloride,-0.217900164895294,0.804205725621737,0.412915886046141,-0.527710781442166,0.597700089015329,0.358002502799532,1.80654281482758,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.17049952894927
Apixaban,Benzonatate,0.363583126055882,1.43847442664109,0.275511357082725,1.31966656440487,0.186946367991326,0.838266563823995,2.46843756556521,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0759065078815648
Apixaban,Besifloxacin Hydrochloride,-11.1772405085346,0.0000139889824149344,319.126688531857,-0.0350244617896281,0.972060235149483,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000315983789861429,619309076238197000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,poisson_fe,adjusted: antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,101841.843333309
Apixaban,Bethanechol Chloride,-0.428496860189425,0.65148763609874,1.17126445409859,-0.365841257019277,0.714483532108347,0.065600288168932,6.47003468790454,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + giprotect_30_OLDBIN,1.37186042143486
Apixaban,Bimatoprost,-0.422250516219019,0.655569787955894,0.650415592201437,-0.649201097393505,0.516208402488088,0.183220473708821,2.34565350793461,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.423040442578745
Apixaban,Bisoprolol Fumarate,0.651654441727932,1.91871260272689,0.60829735549809,1.07127613795779,0.284045285809373,0.582393830699374,6.32125180213891,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.37002567270597
Apixaban,Brimonidine Tartrate,-0.182532816614236,0.83315730207792,0.364995448042605,-0.500096145289268,0.617007380233918,0.40741461794197,1.70379524797667,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.133221677091822
Apixaban,Brinzolamide,0.318492239164217,1.3750529495823,0.708722617137556,0.449389128359652,0.653150972488969,0.342801371831139,5.51564482970144,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.502287748042306
Apixaban,Bromfenac,-11.1463296612749,0.0000144281462090147,224.794084373666,-0.0495846218210389,0.960453401566026,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000646580994677248,3219571944464930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,50532.3803693949
Apixaban,Budesonide,-0.133138762427514,0.875343618875542,0.226970653718617,-0.58659020558918,0.557478962280664,0.561018586093943,1.36577730239016,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0515156776494562
Apixaban,Bumetanide,0.161135829985116,1.17484453709253,0.226002625384618,0.71298211563202,0.475856824023983,0.754402438144889,1.82960660855007,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0510771866807401
Apixaban,Buprenorphine,0.215534862246599,1.24052522966574,0.939038522305686,0.229527178200721,0.818459199250296,0.196915487161162,7.81504221746538,poisson_fe,adjusted: nsaid_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.881793346374046
Apixaban,Bupropion Hydrochloride,-0.0499649496072513,0.951262766049951,0.404192887629664,-0.123616597759214,0.901618850176425,0.4307691232316,2.10066321208098,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.163371890410406
Apixaban,Buspirone Hydrochloride,-0.00147412027424307,0.99852696570736,0.449120167162597,-0.00328224021547754,0.997381155909404,0.414057822136516,2.40801175087091,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.20170892455216
Apixaban,Butalbital,-0.442027232157312,0.642732132234673,0.945262891802243,-0.467623595500021,0.640053788217856,0.100787342658871,4.09877453764349,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.89352193461834
Apixaban,COVID-19 Vaccine,-8.99652278043988,0.00012383967401429,573.62288758078,-0.0156836886658797,0.987486739957127,0,Inf,poisson_fe,adjusted: ssri_snri_30_OLDBIN,329043.217156512
Apixaban,Caffeine,-0.442027232157312,0.642732132234673,0.945262891802243,-0.467623595500021,0.640053788217856,0.100787342658871,4.09877453764349,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.89352193461834
Apixaban,Calcitonin,-1.29055019722137,0.275119371526703,1.00959244947955,-1.27828828146115,0.201147798203018,0.0380310861082204,1.9902315798677,poisson_fe,adjusted: antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,1.01927691404611
Apixaban,Calcitriol,0.91569033732027,2.49849946411715,0.532540867159313,1.71947430476981,0.0855280424954249,0.879774405015628,7.09556851916235,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.283599775194793
Apixaban,Calcium Acetate,0.322740645289765,1.38090715968209,0.529401585868148,0.609632940106353,0.54210498603473,0.489247656348474,3.89762640437265,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.28026603911971
Apixaban,Canagliflozin,-0.284914825738672,0.752078309305882,0.798040353564312,-0.357018068655486,0.721078279114646,0.157382848155329,3.59392265394862,poisson_fe,adjusted: antiplatelet_30_OLDBIN + giprotect_30_OLDBIN,0.636868405917052
Apixaban,Candesartan Cilexetil,-0.776558295063179,0.459986427640707,0.881374903697134,-0.881076023160772,0.378276673744304,0.0817529727207317,2.58813235252549,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.776821720867132
Apixaban,Capecitabine,0.18748258362188,1.2062092414418,1.01798860102646,0.184169629633217,0.853880383968869,0.164018660451487,8.87058051891562,poisson_fe,adjusted: other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,1.03630079181981
Apixaban,Captopril,0.900947944678727,2.46193578428581,1.27393919061012,0.70721424642509,0.479433346564283,0.202711221094831,29.9003073101292,poisson_fe,adjusted: nsaid_30_OLDBIN + ssri_snri_30_OLDBIN,1.62292106137237
Apixaban,Carbamazepine,-0.922371436689699,0.397575098101826,1.35786278147293,-0.679281772263592,0.496959343555105,0.0277704579112696,5.69187440609436,poisson_fe,adjusted: nsaid_30_OLDBIN + giprotect_30_OLDBIN,1.84379133330939
Apixaban,Carbidopa,-0.459888784994036,0.631353857625574,0.528495879962171,-0.870184238762569,0.384199727845125,0.224082563111252,1.77884297646486,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.27930789513699
Apixaban,Carvedilol,-0.0756559052444179,0.927135174029818,0.158906104921922,-0.476104459810347,0.633999959877489,0.679015128649803,1.26592117709151,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0252511501814569
Apixaban,Cefadroxil,1.72451224299993,5.60978415079306,0.855105605115177,2.01672428842008,0.043724293797914,1.0497008900563,29.9796623177115,poisson_fe,adjusted: antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.731205595899393
Apixaban,Cefdinir,0.765786698700017,2.15068565091129,0.325081053860378,2.35567926708187,0.0184888735736567,1.13726679237729,4.0671624284104,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.105677691578974
Apixaban,Cefpodoxime Proxetil,0.188923695219867,1.2079487767004,0.816713292439357,0.231321930191181,0.81706471082444,0.24369584748235,5.9875466168445,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.667020602047134
Apixaban,Cefprozil,-10.1002488096656,0.000041069335506338,249.354904552026,-0.0405055149318639,0.967690110371751,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000228211683370517,7390902577909350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,62177.8684241498
Apixaban,Ceftriaxone Sodium,-0.130264838104402,0.877862908582899,1.23762239339882,-0.105254105613476,0.916174179034505,0.0776142116170406,9.92915176498975,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,1.53170918864221
Apixaban,Cefuroxime Axetil,-0.448410355695742,0.638642559641584,0.49953700293985,-0.897651931802411,0.36937114343708,0.239907251729707,1.70009166477834,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.249537217306127
Apixaban,Celecoxib,0.181113260685608,1.19855092030496,0.383335687791714,0.472466473781633,0.636593866551612,0.565398386540957,2.54072940913817,poisson_fe,adjusted: antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.146946249534747
Apixaban,Cephalexin,-0.114264632365531,0.892021866788665,0.230555342741575,-0.495606091825024,0.620172353967384,0.567705146034461,1.40161317259018,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.053155766066685
Apixaban,Cevimeline Hydrochloride,-2.80847879580215,0.0602966461739166,1.25186913519741,-2.24342841982384,0.0248692009349424,0.00518418672660068,0.701302968345519,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,1.5671763316599
Apixaban,Chlorpheniramine,-11.2531124653059,0.0000129668758297908,262.098888985883,-0.0429346057468865,0.965753662777798,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102272059347368,164404500953797000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,68695.8276076345
Apixaban,Chlorpromazine Hydrochloride,0.494325357100213,1.63939186181469,1.19266095366322,0.414472659293412,0.678527986121984,0.158295757619297,16.9783809560327,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,1.42244015039287
Apixaban,Chlorthalidone,0.267253369337977,1.30637139885875,0.541083685055018,0.493922431445706,0.621360962046802,0.452362851057261,3.77264894269612,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.292771554232718
Apixaban,Chlorzoxazone,-0.972740621004787,0.378045537513957,0.984813875023104,-0.987740572787894,0.323279718559686,0.0548597244620963,2.6051612514562,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.969858368438022
Apixaban,Cholestyramine,0.420399329005016,1.52256944037724,0.531207963308727,0.791402535433544,0.428709130910808,0.53753130485796,4.31271198499451,poisson_fe,adjusted: antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.282181900282606
Apixaban,Cilostazol,0.666711362799212,1.9478210991791,0.541317525105854,1.23164562734014,0.218081488933945,0.674171340214744,5.62765992573755,poisson_fe,adjusted: nsaid_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.293024662986727
Apixaban,Cinacalcet Hydrochloride,0.540861362848821,1.71748560351926,1.06007145522914,0.510212175019759,0.609902823465799,0.215051296831129,13.7165264370028,poisson_fe,adjusted: antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,1.12375149019163
Apixaban,Ciprofloxacin,0.353370272794538,1.42385826181641,0.190333019020606,1.85658943788561,0.0633695877713028,0.980509990228014,2.06767128325882,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0362266581294983
Apixaban,Citalopram Hydrobromide,0.265366381573495,1.30390861636423,0.365978643532243,0.725087067956511,0.468398617460367,0.636384868349962,2.67161864523452,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + giprotect_30_OLDBIN,0.1339403675217
Apixaban,Citric Acid,0.466718872341188,1.5947530112118,2.95024729923033,0.158196525580397,0.874301941466477,0.00491351437697871,517.60043253052,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,8.70395912661585
Apixaban,Clarithromycin,-1.58831201517734,0.204270125757192,1.05450042124735,-1.50622226712679,0.132010125086325,0.025858062248753,1.61366632485663,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,1.11197113841083
Apixaban,Clavulanate Potassium,0.54476135897911,1.72419686917535,0.19534270876247,2.78874682566996,0.00529124105699192,1.17573049207275,2.52851726115659,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.0381587738666591
Apixaban,Clindamycin Hydrochloride,0.64691357068791,1.90963776203627,0.353520638795094,1.82991740706508,0.0672622901027245,0.955054491133679,3.81833331610862,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.124976842054092
Apixaban,Clonazepam,-0.185088324834393,0.831030879945633,0.335308630645673,-0.55199391819407,0.58095252011884,0.430721641505439,1.60338431338025,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.112431877785477
Apixaban,Clonidine,0.40250726535382,1.49556979102916,0.333993800734938,1.20513394101364,0.228151598940446,0.77715102037264,2.87811370146116,poisson_fe,adjusted: nsaid_30_OLDBIN + antiplatelet_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.11155185892937
Apixaban,Clopidogrel Hydrogen Sulfate,0.00175326971393577,1.00175480758992,0.147576010231186,0.0118804520544307,0.990520993716882,0.750139784609318,1.33776759361212,poisson_fe,adjusted: nsaid_30_OLDBIN + other_anticoag_30_OLDBIN + ssri_snri_30_OLDBIN + giprotect_30_OLDBIN,0.021778678795755
